"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2017","7","North Carolina","Food","Salmonella enterica","Javiana","Confirmed","Private home/residence","7","1","7","0","7",,,,,,
"2017","7","Pennsylvania","Food","Salmonella enterica","Javiana","Confirmed","Unknown","24","6","19","0","24","salsa",,"N/A",,,
"2017","7","Multistate","Food","Salmonella enterica","Heidelberg","Confirmed","Unknown","17","7","12","0","14",,,,,,
"2017","7","Illinois","Food","Salmonella enterica","Newport","Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","7","Michigan","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","4","3","4","0","4","Tiramisu","egg","Eggs",,,
"2017","7","Florida","Person-to-person","Salmonella enterica","Enteritidis","Confirmed","Correctional/detention facility","3","0","3","0","3",,,,,,
"2017","7","Wisconsin","Food","Salmonella enterica","Thompson","Confirmed","Farm/dairy/agricultural setting","21","0","21","0","21","peas","peas","Seeded Vegetables",,,
"2017","7","Nebraska","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","51","2","51","0","51",,,,,,
"2017","7","Massachusetts","Indeterminate/unknown","Salmonella enterica","Typhimurium","Suspected","Child daycare/preschool","8","0","8","0","8",,,,,,
"2017","7","Kansas","Indeterminate/unknown","Salmonella enterica","Montevideo","Confirmed","Unknown","2","1","2","0","2",,,,,,
"2017","8","California","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining","8","3","8","0","8",,,,,,
"2017","8","Washington","Food","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Grocery store/bakery/deli/convenience store","7","1","7","0","7",,,,,,
"2017","8","Maine","Indeterminate/unknown","Salmonella enterica","Javiana","Confirmed","Unknown","3","0","3","0","3",,,,,,
"2017","8","Idaho","Animal contact","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Other","2","0","2","0","2",,,,,,"Other"
"2017","8","Utah","Indeterminate/unknown","Salmonella enterica","Infantis","Suspected","Other","4","0","1","0","4",,,,,,
"2017","8","Washington","Food","Salmonella enterica","Braenderup","Confirmed","Restaurant: Sit-down dining","7","1","7","0","7","ribs, beef",,"Beef",,,
"2017","8","Tennessee","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Other","6","0","6","0","6",,,,,,
"2017","8","Michigan","Food","Salmonella enterica","Paratyphi B","Confirmed","Restaurant: Other","2","1","2","0","2",,,,,,
"2017","8","Kentucky","Food","Salmonella enterica","Javiana","Confirmed","Restaurant: Sit-down dining","5","1","5","0","5",,,,,,
"2017","8","Nebraska","Animal contact","Salmonella enterica","I 4,[5],12:i:-","Suspected","Festival/Fair","4","0","4","0","4",,,,,,"Pig"
"2017","8","Minnesota","Food","Salmonella enterica","Heidelberg","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","44","8","44","1","44",,,,,,
"2017","8","Oregon","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Sit-down dining","3","2","3","0","3",,,,,,
"2017","8","Wisconsin","Animal contact","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Festival/Fair","6","1","6","0","6",,,,,,"Other"
"2017","8","South Carolina","Food","Salmonella enterica","Javiana","Confirmed","Private home/residence","5","2","5","1","5",,,,,,
"2017","8","Wisconsin","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","6","1","6","0","6","burrito, pork","pork","Pork",,,
"2017","8","Minnesota","Person-to-person","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Long-term care/nursing home/assisted living facility","11","2","11","0","11",,,,,,
"2017","8","Texas","Environmental contamination other than food/water","Salmonella enterica","unknown","Confirmed","Child daycare/preschool","2","1","2","0","2",,,,,,
"2017","8","Pennsylvania","Indeterminate/unknown","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","2","0","2","0","2",,,,,,
"2017","9","Colorado","Indeterminate/unknown","Salmonella enterica","Typhimurium","Confirmed","Child daycare/preschool","23","0","23","0","23",,,,,,
"2017","9","Idaho","Food","Salmonella enterica","Typhimurium","Suspected","Private home/residence","3","0","3","0","3","hamburger","beef","Beef",,,
"2017","9","Tennessee","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","2","1","2","0","2",,,,,,
"2017","9","South Carolina","Person-to-person","Salmonella enterica","Javiana","Suspected","Child daycare/preschool","23","0","23","0","23",,,,,,
"2017","9","Ohio","Food","Salmonella enterica","Typhi","Confirmed","Caterer","28","14","28","0","28",,,,,,
"2017","9","Multistate","Indeterminate/unknown","Salmonella enterica","Javiana","Confirmed","Other","7","0","3","0","3",,,,,,
"2017","9","Massachusetts","Food","Salmonella enterica","Saintpaul","Confirmed","Restaurant: Sit-down dining","2","1","2","0","2",,,,,,
"2017","9","Idaho","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","6","2","6","0","6",,,,,,
"2017","9","Texas","Indeterminate/unknown","Salmonella enterica","Newport","Confirmed","Other","4","2","4","0","4",,,,,,
"2017","9","Illinois","Food","Salmonella enterica","Heidelberg","Confirmed","Restaurant: Other","3","0","3","0","3",,,,,,
"2017","9","California","Food","Salmonella enterica","Braenderup","Confirmed","Restaurant: Sit-down dining","7","1","6","0","7","burrito, unspecified",,"Multiple",,,
"2017","9","Multistate","Food","Salmonella enterica","Typhimurium","Confirmed","Unknown","14","3","12","0","13","dried coconut","coconut","Fruits",,,
"2017","9","Minnesota","Person-to-person","Salmonella enterica","Typhimurium","Confirmed","Child daycare/preschool","2","0","2","0","2",,,,,,
"2017","9","Washington","Food","Salmonella enterica","Subspecies I","Confirmed","Private home/residence","4","0","4","0","4","whole pig",,"Pork",,,
"2017","9","North Dakota","Indeterminate/unknown","Salmonella enterica","Oranienburg","Confirmed","Religious facility","3","2","3","0","3",,,,,,
"2017","9","North Carolina","Food","Salmonella enterica","Enteritidis","Confirmed","Religious facility","4","0","4","0","4",,,,,,
"2017","9","Missouri","Food","Salmonella enterica","Heidelberg","Confirmed","Restaurant: Other;Grocery store/bakery/deli/convenience store;Private home/residence","35","10","32","0","35",,,,,,
"2017","9","Multistate","Food","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Private home/residence","25","11","22","1","25","chicken","chicken","Chicken",,,
"2017","9","Multistate","Environmental contamination other than food/water","Salmonella enterica","Typhimurium","Confirmed","School/college/university","29","5","29","0","29",,,,,,
"2017","10","Virginia","Food","Salmonella enterica","Heidelberg","Confirmed","Restaurant: Sit-down dining","33","9","33","0","33","chicken, pulled",,"Chicken",,,
"2017","10","Massachusetts","Indeterminate/unknown","Salmonella enterica","Enteritidis","Suspected","School/college/university","5","1","5","0","5",,,,,,
"2017","10","Wisconsin","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","15","3","15","0","15","Pastries","egg","Eggs",,,
"2017","10","Wisconsin","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","18","1","18","0","18","kabobs, chicken","chicken","Chicken",,,
"2017","10","Wyoming","Person-to-person","Salmonella enterica","other","Confirmed","Child daycare/preschool","28","2","28","0","28",,,,,,
"2017","10","Texas","Indeterminate/unknown","Salmonella enterica","Anatum","Confirmed","Long-term care/nursing home/assisted living facility","7","1","7","0","7",,,,,,
"2017","10","Pennsylvania","Person-to-person","Salmonella enterica","Oranienburg","Suspected","Private home/residence","2","0","2","0","2",,,,,,
"2017","10","Multistate","Food","Salmonella enterica","Newport","Confirmed","Unknown","24","6","21","1","21","melon, unspecified",,"Fruits",,,
"2017","10","Utah","Food","Salmonella enterica","Typhimurium","Confirmed","Farm/dairy/agricultural setting","3","1","3","0","3","Raw Milk",,"Dairy",,,
"2017","10","Washington","Environmental contamination other than food/water","Salmonella enterica","Typhimurium","Confirmed","School/college/university","21","0","21","0","21",,,,,,
"2017","11","Multistate","Food","Salmonella enterica","Reading","Confirmed","Unknown","358","133","302","1","302","turkey",,"Turkey",,,
"2017","11","New York","Food","Salmonella enterica","Thompson","Confirmed","Private home/residence","4","3","4","0","4",,,,,,
"2017","11","Texas","Food","Salmonella enterica","Infantis","Confirmed","Private home/residence","5","0","0","0","0","chicken and rice",,"Multiple",,,
"2017","11","Pennsylvania","Indeterminate/unknown","Salmonella enterica","Subspecies I","Confirmed","Private home/residence","2","2","2","0","2",,,,,,
"2017","11","Wyoming","Food","Salmonella enterica","Newport","Confirmed","Other","3","2","3","0","3",,,,,,
"2017","11","Georgia","Food","Salmonella enterica","Enteritidis","Confirmed","Caterer","557","7","557","0","557","turkey;gravy","turkey","Turkey",,,
"2017","11","Oregon","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2017","11","Alaska","Indeterminate/unknown","Salmonella enterica","Newport","Confirmed","Private home/residence","4","0","4","0","4",,,,,,
"2017","11","Iowa","Food","Salmonella enterica","Montevideo","Confirmed","Restaurant: Buffet","18","1","11","0","18",,,,,,
"2017","11","Pennsylvania","Person-to-person","Salmonella enterica","Typhimurium var Cope","Confirmed","Private home/residence","3","0","3","0","3",,,,,,
"2017","11","Colorado","Food","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Restaurant: Other","33","3","33","1","33","Taco combo meal",,"Multiple",,,
"2017","11","Kansas","Indeterminate/unknown","Salmonella enterica","Agona","Confirmed","Unknown","4","1","4","1","4",,,,,,
"2017","11","Multistate","Food","Salmonella enterica","Braenderup","Confirmed","Private home/residence;Restaurant: Sit-down dining","45","11","41","0","41","shell eggs","egg","Eggs",,,
"2017","12","Minnesota","Person-to-person","Salmonella enterica","Infantis","Confirmed","Child daycare/preschool","11","2","11","0","11",,,,,,
"2017","12","Texas","Food","Salmonella enterica","Typhimurium","Confirmed","Unknown","2","0","1","0","1","poultry, unspecified",,"N/A",,,
"2017","12","Pennsylvania","Indeterminate/unknown","Salmonella enterica","Stanley","Confirmed","Private home/residence","2","0","2","0","2",,,,,,
"2017","12","Oregon","Food","Salmonella enterica","Newport","Confirmed","Grocery store/bakery/deli/convenience store","7","2","7","0","7",,,,,,
"2017","12","California","Food","Salmonella enterica","Anatum","Confirmed","Office/indoor workplace","4","0","3","0","4","sandwich, chicken","chicken","Chicken",,,
"2017","12","Wisconsin","Food","Salmonella enterica","Newport","Confirmed","Private home/residence","3","2","3","0","3","ground beef, raw","ground beef","Beef",,,
"2018","1","Multistate","Food","Salmonella enterica","Norwich","Confirmed","Unknown","30","7","25","0","25",,,,,,
"2018","1","Minnesota","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","16","3","16","0","16","smoked chicken","chicken","Chicken",,,
"2018","1","Pennsylvania","Indeterminate/unknown","Salmonella enterica","Newport","Suspected","Private home/residence","2","0","2","0","2",,,,,,
"2018","1","Texas","Indeterminate/unknown","Salmonella enterica","unknown","Suspected","Private home/residence","2","0","2","0","2",,,,,,
"2018","1","Florida","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","2","2","2","0","2","turkey and stuffing","turkey;Stuffing","Multiple",,,
"2018","1","Utah","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Sit-down dining","15","1","15","0","15",,,,,,
"2018","1","Multistate","Food","Salmonella enterica","Oranienburg","Confirmed","Unknown","79","24","69","0","70",,,,,,
"2018","1","Multistate","Food","Salmonella enterica","Typhimurium","Confirmed","Other","265","94","259","1","262","chicken salad",,"Multiple",,,
"2018","1","Texas","Indeterminate/unknown","Salmonella enterica","Oranienburg","Confirmed","School/college/university","9","0","9","0","9",,,,,,
"2018","1","Multistate","Food","Salmonella enterica","Infantis","Confirmed","Long-term care/nursing home/assisted living facility;Hospital;Private home/residence;Restaurant: Other","129","25","87","1","87","chicken",,"Chicken",,,
"2018","1","Multistate","Food","Salmonella enterica","Adelaide","Confirmed","Private home/residence","19","1","18","0","18","pork",,"Pork",,,
"2018","1","New Mexico","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","2","2","2","0","2","chicken","chicken","Chicken",,,
"2018","1","Illinois","Food","Salmonella enterica","Saintpaul","Confirmed","Private home/residence;Caterer","5","0","5","0","5",,,,,,
"2018","1","Multistate","Food","Salmonella enterica","Montevideo","Confirmed","Private home/residence","7","1","7","0","7","frozen waffles",,"Multiple",,,
"2018","2","Multistate","Animal contact","Salmonella enterica","Enteritidis","Confirmed","Agricultural feed store;Private home/residence","55","8","39","0","39",,,,,,"Poultry"
"2018","2","Texas","Food","Salmonella enterica","unknown","Suspected","Caterer","2",,"0",,"0",,,,,,
"2018","2","New York","Food","Salmonella enterica","Saintpaul","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","6","0","5","0","5",,,,,,
"2018","2","Colorado","Food","Salmonella enterica","Ohio","Confirmed","Private home/residence;Restaurant: Sit-down dining;Caterer","161","7","40","0","161","beans, refried and pinto;salsa, tomatillo",,"Multiple",,,
"2018","2","Maryland","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","8","2","8","0","8",,,,,,
"2018","3","Kansas","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","9","3","9","0","9",,,,,,
"2018","3","Illinois","Food","Salmonella enterica","London","Confirmed","Restaurant: Sit-down dining","14","1","6","0","2","duck, unspecified",,"Other Poultry",,,
"2018","3","California","Food","Salmonella enterica","Enteritidis","Confirmed","Banquet Facility (food prepared and served on-site)","9","3","9","0","9","chicken, other",,"Chicken",,,
"2018","3","Alabama","Animal contact","Salmonella enterica","Enteritidis","Confirmed","Private home/residence;Agricultural feed store","4","2","4","0","4",,,,,,"Poultry"
"2018","3","Multistate","Food","Salmonella enterica","Montevideo","Confirmed","Unknown","115","24","93","0","94",,,,,,
"2018","3","Multistate","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Other;Private home/residence","41","9","36","0","36","alfalfa sprouts",,"Sprouts",,,
"2018","3","Multistate","Animal contact","Salmonella enterica","Indiana","Confirmed","Private home/residence;Agricultural feed store","15","0","9","0","9",,,,,,"Poultry"
"2018","3","Multistate","Animal contact","Salmonella enterica","Montevideo","Confirmed","Agricultural feed store;Private home/residence","29","8","25","0","25",,,,,,"Poultry"
"2018","3","Multistate","Food","Salmonella enterica","Mbandaka","Confirmed","Private home/residence","136","35","102","0","103","cereal, puffed wheat",,"Grains-beans",,,
"2018","3","Pennsylvania","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","5","2","5","0","5",,,,,,
