"Week Ending Date","State","Observed Number","Upper Bound Threshold","Exceeds Threshold","Average Expected Count","Excess Estimate","Total Excess Estimate","Percent Excess Estimate","Year","Type","Outcome","Suppress","Note"
"2022-12-24","Texas","4,867","4,612","true","4,426","441","134,180","9.9642334084","2022","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2022-12-31","Texas","5,200","4,645","true","4,455","745","134,180","16.72179049365","2022","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-01-07","Texas","5,165","4,666","true","4,476","689","134,180","15.39155856763","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-01-14","Texas","4,941","4,679","true","4,494","447","134,180","9.94651241011","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-01-21","Texas","4,911","4,688","true","4,503","408","134,180","9.06159143014","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-01-28","Texas","4,673","4,691","false","4,517","156","134,180","3.4539441524","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-02-04","Texas","4,650","4,692","false","4,508","142","134,180","3.14995377352","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-02-11","Texas","4,694","4,687","true","4,505","189","134,180","4.19502107092","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-02-18","Texas","4,774","4,665","true","4,483","291","134,180","6.49074825315","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-02-25","Texas","4,753","4,654","true","4,460","293","134,180","6.56963247326","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-03-04","Texas","4,527","4,644","false","4,449","78","134,180","1.75334097206","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-03-11","Texas","4,492","4,631","false","4,432","60","134,180","1.35390013858","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-03-18","Texas","4,453","4,614","false","4,409","44","134,180","0.99797307874","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-03-25","Texas","4,645","4,588","true","4,383","262","134,180","5.97811817725","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-04-01","Texas","4,491","4,563","false","4,353","138","134,180","3.17024666297","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-04-08","Texas","4,392","4,532","false","4,324","68","134,180","1.57274876504","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-04-15","Texas","4,399","4,499","false","4,288","111","134,180","2.58879064491","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-04-22","Texas","4,278","4,476","false","4,270","8","134,180","0.18734586818","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-04-29","Texas","4,230","4,435","false","4,242","0","134,180","0","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-05-06","Texas","4,528","4,403","true","4,210","318","134,180","7.55278333369","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-05-13","Texas","4,279","4,365","false","4,184","95","134,180","2.27080915753","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-05-20","Texas","4,174","4,353","false","4,164","10","134,180","0.2401728031","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-05-27","Texas","4,105","4,335","false","4,146","0","134,180","0","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-06-03","Texas","4,343","4,303","true","4,123","220","134,180","5.33638049832","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-06-10","Texas","4,269","4,274","false","4,104","165","134,180","4.02059319609","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-06-17","Texas","4,265","4,268","false","4,094","171","134,180","4.17735059037","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
"2023-06-24","Texas","4,391","4,267","true","4,088","303","134,180","7.4114131557","2023","Unweighted","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
